id,name,image,description,attack,defence,scalesWith,requiredAttributes,category,weight
17f6995269el0i1p4oqujogklpkccd,Forked Greatsword,https://eldenring.fanapis.com/images/weapons/17f6995269el0i1p4oqujogklpkccd.png,"Oddly shaped greatsword wielded by imps. The gently undulating forked blade is known as an ""imp's tongue""                   and causes blood loss.","[{'name': 'Phy', 'amount': 124}, {'name': 'Mag', 'amount': 0}, {'name': 'Fire', 'amount': 0}, {'name': 'Ligt', 'amount': 0}, {'name': 'Holy', 'amount': 0}, {'name': 'Crit', 'amount': 100}]","[{'name': 'Phy', 'amount': 47}, {'name': 'Mag', 'amount': 33}, {'name': 'Fire', 'amount': 33}, {'name': 'Ligt', 'amount': 33}, {'name': 'Holy', 'amount': 33}, {'name': 'Boost', 'amount': 36}]","[{'name': 'Str', 'scaling': 'D'}, {'name': 'Dex', 'scaling': 'D'}]","[{'name': 'Str', 'amount': 14}, {'name': 'Dex', 'amount': 16}]",Greatsword,9.0
17f698d80fal0i1p4tl3fnkays6xcs,Iron Greatsword,https://eldenring.fanapis.com/images/weapons/17f698d80fal0i1p4tl3fnkays6xcs.png,"Greatsword with a blade of unusually thick steel. A coarse weapon to which polishing is a foreign concept. Weighty even among others of its class, the impact of each strike is sure to be felt.","[{'name': 'Phy', 'amount': 149}, {'name': 'Mag', 'amount': 0}, {'name': 'Fire', 'amount': 0}, {'name': 'Ligt', 'amount': 0}, {'name': 'Holy', 'amount': 0}, {'name': 'Crit', 'amount': 100}]","[{'name': 'Phy', 'amount': 56}, {'name': 'Mag', 'amount': 39}, {'name': 'Fire', 'amount': 39}, {'name': 'Ligt', 'amount': 39}, {'name': 'Holy', 'amount': 39}, {'name': 'Boost', 'amount': 39}]","[{'name': 'Str', 'scaling': '?'}, {'name': 'Dex', 'scaling': '?'}]","[{'name': 'Str', 'amount': 18}, {'name': 'Dex', 'amount': 10}]",Greatsword,12.0
17f69c84a0fl0i1p53njeg78jpm83g,Lordsworn's Greatsword,https://eldenring.fanapis.com/images/weapons/17f69c84a0fl0i1p53njeg78jpm83g.png,"Well-crafted straight sword with an illustrious design, wielded by regulars of a lord's army. Through blackened and damaged by years of use, it appears to have otherwise been kept in a serviceable condition, despite the soldiers having long since lost their minds.","[{'name': 'Phy', 'amount': 136}, {'name': 'Mag', 'amount': 0}, {'name': 'Fire', 'amount': 0}, {'name': 'Ligt', 'amount': 0}, {'name': 'Holy', 'amount': 0}, {'name': 'Crit', 'amount': 110}]","[{'name': 'Phy', 'amount': 50}, {'name': 'Mag', 'amount': 35}, {'name': 'Fire', 'amount': 35}, {'name': 'Ligt', 'amount': 35}, {'name': 'Holy', 'amount': 35}, {'name': 'Boost', 'amount': 35}]","[{'name': 'Str', 'scaling': 'D'}, {'name': 'Dex', 'scaling': 'D'}]","[{'name': 'Str', 'amount': 16}, {'name': 'Dex', 'amount': 10}]",Greatsword,9.0
17f696c3869l0i1p57ui4dkke1j2lb,Knight's Greatsword,https://eldenring.fanapis.com/images/weapons/17f696c3869l0i1p57ui4dkke1j2lb.png,"Greatsword bestowed upon skilled swordsmen in the demigods' service, and yet had no rank or title. Featuring a long grip enabling a dual-handed use, this weapon was designed to dispatch larger foes. Being charged with such a duty was undoubtedly a great honor.","[{'name': 'Phy', 'amount': 141}, {'name': 'Mag', 'amount': 0}, {'name': 'Fire', 'amount': 0}, {'name': 'Ligt', 'amount': 0}, {'name': 'Holy', 'amount': 0}, {'name': 'Crit', 'amount': 100}]","[{'name': 'Phy', 'amount': 52}, {'name': 'Mag', 'amount': 36}, {'name': 'Fire', 'amount': 36}, {'name': 'Ligt', 'amount': 36}, {'name': 'Holy', 'amount': 36}, {'name': 'Boost', 'amount': 36}]","[{'name': 'Str', 'scaling': 'D'}, {'name': 'Dex', 'scaling': 'D'}]","[{'name': 'Str', 'amount': 16}, {'name': 'Dex', 'amount': 12}]",Greatsword,10.0
17f69958ad2l0i1p5cvrojl4ty52zs,Flamberge,https://eldenring.fanapis.com/images/weapons/17f69958ad2l0i1p5cvrojl4ty52zs.png,"Greatsword featuring a flame-like undulation. Shreds enemy flesh, inducing blood loss.  Scarlet rot is kept at bay with flame at Redmane Castle, and as such, this beloved sword of Jerren's eventually became the symbol of the castle itself.","[{'name': 'Phy', 'amount': 129}, {'name': 'Mag', 'amount': 0}, {'name': 'Fire', 'amount': 0}, {'name': 'Ligt', 'amount': 0}, {'name': 'Holy', 'amount': 0}, {'name': 'Crit', 'amount': 100}]","[{'name': 'Phy', 'amount': 50}, {'name': 'Mag', 'amount': 35}, {'name': 'Fire', 'amount': 35}, {'name': 'Ligt', 'amount': 35}, {'name': 'Holy', 'amount': 35}, {'name': 'Boost', 'amount': 35}]","[{'name': 'Str', 'scaling': 'D'}, {'name': 'Dex', 'scaling': 'C'}]","[{'name': 'Str', 'amount': 15}, {'name': 'Dex', 'amount': 14}]",Greatsword,10.0
17f69914456l0i1p5gc8d6bi642ubp,Ordovis's Greatsword,https://eldenring.fanapis.com/images/weapons/17f69914456l0i1p5gc8d6bi642ubp.png,"Greatsword of Ordovis, one of the two honored as foremost among the Crucible Knights. This sword is imbued with an ancient holy essence. Its red tint exemplifies the nature of primordial gold, said to be close in nature to life itself.","[{'name': 'Phy', 'amount': 107}, {'name': 'Mag', 'amount': 0}, {'name': 'Fire', 'amount': 0}, {'name': 'Ligt', 'amount': 0}, {'name': 'Holy', 'amount': 69}, {'name': 'Crit', 'amount': 100}]","[{'name': 'Phy', 'amount': 52}, {'name': 'Mag', 'amount': 37}, {'name': 'Fire', 'amount': 37}, {'name': 'Ligt', 'amount': 37}, {'name': 'Holy', 'amount': 50}, {'name': 'Boost', 'amount': 39}]","[{'name': 'Str', 'scaling': 'C'}, {'name': 'Dex', 'scaling': 'E'}, {'name': 'Fai', 'scaling': 'D'}]","[{'name': 'Str', 'amount': 25}, {'name': 'Dex', 'amount': 13}, {'name': 'Fai', 'amount': 15}]",Greatsword,12.0
17f69a3766al0i1p5jn27ea0xazje3,Alabaster Lord's Sword,https://eldenring.fanapis.com/images/weapons/17f69a3766al0i1p5jn27ea0xazje3.png,"Greatsword forged from a blue-white meteoric ore. The blade conceals gravity-manipulating magic. A weapon unique to the Alabaster Lords, a race of ancients with skin of stone who were said to have risen to life when a meteor struck long ago.","[{'name': 'Phy', 'amount': 128}, {'name': 'Mag', 'amount': 38}, {'name': 'Fire', 'amount': 0}, {'name': 'Ligt', 'amount': 0}, {'name': 'Holy', 'amount': 0}, {'name': 'Crit', 'amount': 100}]","[{'name': 'Phy', 'amount': 41}, {'name': 'Mag', 'amount': 33}, {'name': 'Fire', 'amount': 27}, {'name': 'Ligt', 'amount': 27}, {'name': 'Holy', 'amount': 27}, {'name': 'Boost', 'amount': 33}]","[{'name': 'Str', 'scaling': 'D'}, {'name': 'Dex', 'scaling': 'E'}, {'name': 'Int', 'scaling': 'D'}]","[{'name': 'Str', 'amount': 16}, {'name': 'Dex', 'amount': 12}, {'name': 'Int', 'amount': 18}]",Greatsword,8.0
17f6961c7efl0i1p5tbamvedpnmzx4,Banished Knight's Greatsword,https://eldenring.fanapis.com/images/weapons/17f6961c7efl0i1p5tbamvedpnmzx4.png,"A finely-crafted greatsword intricately engraved with an ancient motif. Given to knights who, whether by misfortune or misdeed, were forced to abandon their homes. Most of these knights were sent to the fringes, where they were forced to start anew with only despair for company.","[{'name': 'Phy', 'amount': 142}, {'name': 'Mag', 'amount': 0}, {'name': 'Fire', 'amount': 0}, {'name': 'Ligt', 'amount': 0}, {'name': 'Holy', 'amount': 0}, {'name': 'Crit', 'amount': 100}]","[{'name': 'Phy', 'amount': 52}, {'name': 'Mag', 'amount': 36}, {'name': 'Fire', 'amount': 36}, {'name': 'Ligt', 'amount': 36}, {'name': 'Holy', 'amount': 36}, {'name': 'Boost', 'amount': 36}]","[{'name': 'Str', 'scaling': 'D'}]","[{'name': 'Str', 'amount': 17}]",Greatsword,10.0
17f69aa76b3l0i1p5w4xa7tbhq0qit,Dark Moon Greatsword,https://eldenring.fanapis.com/images/weapons/17f69aa76b3l0i1p5w4xa7tbhq0qit.png,"A Moon Greatsword, bestowed by a Carian queen upon her spouse to honor long-standing tradition. One of the legendary armaments. Ranni's sigil is a full moon, cold and leaden, and this sword is but a beam of its light.","[{'name': 'Phy', 'amount': 82}, {'name': 'Mag', 'amount': 98}, {'name': 'Fire', 'amount': 0}, {'name': 'Ligt', 'amount': 0}, {'name': 'Holy', 'amount': 0}, {'name': 'Crit', 'amount': 100}]","[{'name': 'Phy', 'amount': 42}, {'name': 'Mag', 'amount': 63}, {'name': 'Fire', 'amount': 31}, {'name': 'Ligt', 'amount': 31}, {'name': 'Holy', 'amount': 31}, {'name': 'Boost', 'amount': 36}]","[{'name': 'Str', 'scaling': 'D'}, {'name': 'Dex', 'scaling': 'D'}, {'name': 'Int', 'scaling': 'C'}]","[{'name': 'Str', 'amount': 16}, {'name': 'Dex', 'amount': 11}, {'name': 'Int', 'amount': 38}]",Greatsword,10.0
17f6971ad09l0i1p698i6hg5fqq3ir,Sacred Relic Sword,https://eldenring.fanapis.com/images/weapons/17f6971ad09l0i1p698i6hg5fqq3ir.png,"Sword wrought from the remains of a god who should have lived a life eternal.  Thoughts on what the weapon portends are many and varied. Some consider it the mark of a great sin, or a sign of great devastation. Some think of it as the end of an age, while others; the beginning.","[{'name': 'Phy', 'amount': 118}, {'name': 'Mag', 'amount': 0}, {'name': 'Fire', 'amount': 0}, {'name': 'Ligt', 'amount': 0}, {'name': 'Holy', 'amount': 76}, {'name': 'Crit', 'amount': 110}]","[{'name': 'Phy', 'amount': 47}, {'name': 'Mag', 'amount': 33}, {'name': 'Fire', 'amount': 33}, {'name': 'Ligt', 'amount': 33}, {'name': 'Holy', 'amount': 45}, {'name': 'Boost', 'amount': 36}]","[{'name': 'Str', 'scaling': 'E'}, {'name': 'Dex', 'scaling': 'D'}, {'name': ''}, {'name': 'Fai', 'scaling': 'D'}]","[{'name': 'Str', 'amount': 14}, {'name': 'Dex', 'amount': 24}, {'name': 'Fai', 'amount': 22}]",Greatsword,11.0
17f69a34499l0i1p69mtmqzfrxa7b,Helphen's Steeple,https://eldenring.fanapis.com/images/weapons/17f69a34499l0i1p69mtmqzfrxa7b.png,"Greatsword patterned after the black steeple of the Helphen, the lampwood which guides the dead of the spirit world. The lamplight is similar to grace in appearance, only it is said that it can only be seen by those who met their death in battle.","[{'name': 'Phy', 'amount': 101}, {'name': 'Mag', 'amount': 101}, {'name': 'Fire', 'amount': 0}, {'name': 'Ligt', 'amount': 0}, {'name': 'Holy', 'amount': 0}, {'name': 'Crit', 'amount': 100}]","[{'name': 'Phy', 'amount': 49}, {'name': 'Mag', 'amount': 60}, {'name': 'Fire', 'amount': 33}, {'name': 'Ligt', 'amount': 33}, {'name': 'Holy', 'amount': 33}, {'name': 'Boost', 'amount': 38}]","[{'name': 'Str', 'scaling': 'D'}, {'name': 'Dex', 'scaling': 'E'}, {'name': 'Int', 'scaling': 'D'}]","[{'name': 'Str', 'amount': 19}, {'name': 'Dex', 'amount': 10}, {'name': 'Int', 'amount': 22}]",Greatsword,11.5
17f69a18c12l0i1p6irjv6m8ue2f5,Blasphemous Blade,https://eldenring.fanapis.com/images/weapons/17f69a18c12l0i1p6irjv6m8ue2f5.png,"Sacred sword of Rykard, Lord of Blasphemy. Remains of the countless heroes he has devoured writhe upon the surface of this blade. Now they share the same blood, bound together as family. Some HP is restored upon defeating an enemy.","[{'name': 'Phy', 'amount': 121}, {'name': 'Mag', 'amount': 0}, {'name': 'Fire', 'amount': 78}, {'name': 'Ligt', 'amount': 0}, {'name': 'Holy', 'amount': 0}, {'name': 'Crit', 'amount': 100}]","[{'name': 'Phy', 'amount': 56}, {'name': 'Mag', 'amount': 39}, {'name': 'Fire', 'amount': 54}, {'name': 'Ligt', 'amount': 39}, {'name': 'Holy', 'amount': 39}, {'name': 'Boost', 'amount': 42}]","[{'name': 'Str', 'scaling': 'D'}, {'name': 'Dex', 'scaling': 'D'}, {'name': 'Fai', 'scaling': 'D'}]","[{'name': 'Str', 'amount': 22}, {'name': 'Dex', 'amount': 15}, {'name': 'Fai', 'amount': 21}]",Greatsword,13.5
17f69af1239l0i1p6tbsakd85i69of,Marais Executioner's Sword,https://eldenring.fanapis.com/images/weapons/17f69af1239l0i1p6tbsakd85i69of.png,"Storied sword of House Marais, the family of executioners who presided over the Shaded Castle. One of the legendary armaments. Elemer of the Briar, the Bell Bearing Hunter, snatched the sword from the site of his looming execution, and furnished it with battle skills from his home of Eochaid..","[{'name': 'Phy', 'amount': 94}, {'name': 'Mag', 'amount': 61}, {'name': 'Fire', 'amount': 0}, {'name': 'Ligt', 'amount': 0}, {'name': 'Holy', 'amount': 0}, {'name': 'Crit', 'amount': 100}]","[{'name': 'Phy', 'amount': 55}, {'name': 'Mag', 'amount': 49}, {'name': 'Fire', 'amount': 38}, {'name': 'Ligt', 'amount': 38}, {'name': 'Holy', 'amount': 38}, {'name': 'Boost', 'amount': 38}]","[{'name': 'Str', 'scaling': 'C'}, {'name': 'Dex', 'scaling': 'E'}, {'name': 'Arc', 'scaling': 'D'}]","[{'name': 'Str', 'amount': 24}, {'name': 'Dex', 'amount': 14}, {'name': 'Arc', 'amount': 23}]",Greatsword,11.5
17f6998ff30l0i1p6uu73zw546f13u,Sword Of Milos,https://eldenring.fanapis.com/images/weapons/17f6998ff30l0i1p6uu73zw546f13u.png,"Sinister greatsword fashioned from a giant's backbone. The spines along each side of the blade have been tapered to a fine point and mete out wounds like a lopside saw-blade. Milos was indersized for a giant, and was viewed as sullied and terribly gortesque.","[{'name': 'Phy', 'amount': 141}, {'name': 'Mag', 'amount': 0}, {'name': 'Fire', 'amount': 0}, {'name': 'Ligt', 'amount': 0}, {'name': 'Holy', 'amount': 0}, {'name': 'Crit', 'amount': 100}]","[{'name': 'Phy', 'amount': 52}, {'name': 'Mag', 'amount': 36}, {'name': 'Fire', 'amount': 36}, {'name': 'Ligt', 'amount': 36}, {'name': 'Holy', 'amount': 36}, {'name': 'Boost', 'amount': 36}]","[{'name': 'Str', 'scaling': 'D'}, {'name': 'Dex', 'scaling': 'D'}]","[{'name': 'Str', 'amount': 15}, {'name': 'Dex', 'amount': 19}]",Greatsword,10.0
17f69c19b1al0i1p77ig6czaoxosd,Golden Order Greatsword,https://eldenring.fanapis.com/images/weapons/17f69c19b1al0i1p77ig6czaoxosd.png,"Greatsword made of light, modeled after the Elden Ring itself. Forged by King Consort Radagon to proudly symbolize the tenets of the Golden Order. One of the legendary armaments. Telltale signs betray that this was once the greatsword bequeathed to him by his first wife, Rennala.","[{'name': 'Phy', 'amount': 86}, {'name': 'Mag', 'amount': 0}, {'name': 'Fire', 'amount': 0}, {'name': 'Ligt', 'amount': 0}, {'name': 'Holy', 'amount': 103}, {'name': 'Crit', 'amount': 100}]","[{'name': 'Phy', 'amount': 40}, {'name': 'Mag', 'amount': 30}, {'name': 'Fire', 'amount': 30}, {'name': 'Ligt', 'amount': 30}, {'name': 'Holy', 'amount': 60}, {'name': 'Boost', 'amount': 35}]","[{'name': 'Str', 'scaling': 'E'}, {'name': 'Dex', 'scaling': 'D'}, {'name': 'Fai', 'scaling': 'C'}]","[{'name': 'Str', 'amount': 16}, {'name': 'Dex', 'amount': 21}, {'name': 'Fai', 'amount': 18}]",Greatsword,10.0
17f69d938dal0i1p7cva71qgpwuo6w,Claymore,https://eldenring.fanapis.com/images/weapons/17f69d938dal0i1p7cva71qgpwuo6w.png,"A large sword with a long, straight blade. This heavy sword is usually wielded with two hands, but for those with enough strength, one is sufficient. In addition to the heavy sweeping attacks, it can also make a heavy piercing thrust making this a versatile weapon. ","[{'name': 'Phy', 'amount': 138}, {'name': 'Mag', 'amount': 0}, {'name': 'Fire', 'amount': 0}, {'name': 'Ligt', 'amount': 0}, {'name': 'Holy', 'amount': 0}, {'name': 'Crit', 'amount': 100}]","[{'name': 'Phy', 'amount': 50}, {'name': 'Mag', 'amount': 35}, {'name': 'Fire', 'amount': 35}, {'name': 'Ligt', 'amount': 35}, {'name': 'Holy', 'amount': 35}, {'name': 'Boost', 'amount': 35}]","[{'name': 'Str', 'scaling': 'D'}, {'name': 'Dex', 'scaling': 'D'}]","[{'name': 'Str', 'amount': 16}, {'name': 'Dex', 'amount': 13}]",Greatsword,9.0
17f69d64ed7l0i1p7jmmtge0ag3i4,Gargoyle's Greatsword,https://eldenring.fanapis.com/images/weapons/17f69d64ed7l0i1p7jmmtge0ag3i4.png,"Bronze greatsword wielded by Valiant Gargoyle.  Just like the wielder, the missing parts have been mended with corpse wax; a patchwork of champions.","[{'name': 'Phy', 'amount': 133}, {'name': 'Mag', 'amount': 0}, {'name': 'Fire', 'amount': 0}, {'name': 'Ligt', 'amount': 0}, {'name': 'Holy', 'amount': 0}, {'name': 'Crit', 'amount': 100}]","[{'name': 'Phy', 'amount': 55}, {'name': 'Mag', 'amount': 38}, {'name': 'Fire', 'amount': 38}, {'name': 'Ligt', 'amount': 38}, {'name': 'Holy', 'amount': 38}, {'name': 'Boost', 'amount': 38}]","[{'name': 'Str', 'scaling': 'C'}, {'name': 'Dex', 'scaling': 'E'}]","[{'name': 'Str', 'amount': 18}, {'name': 'Dex', 'amount': 10}]",Greatsword,11.5
17f69d8a812l0i1p7s9xmq3zqql69,Death's Poker,https://eldenring.fanapis.com/images/weapons/17f69d8a812l0i1p7s9xmq3zqql69.png,Barbed rod carried by Deathbirds. The birds are graveyard fire keepers; it is said they rake out the ashen remains of the dead from their kilns.,"[{'name': 'Phy', 'amount': 123}, {'name': 'Mag', 'amount': 36}, {'name': 'Fire', 'amount': 0}, {'name': 'Ligt', 'amount': 0}, {'name': 'Holy', 'amount': 0}, {'name': 'Crit', 'amount': 100}]","[{'name': 'Phy', 'amount': 46}, {'name': 'Mag', 'amount': 39}, {'name': 'Fire', 'amount': 33}, {'name': 'Ligt', 'amount': 33}, {'name': 'Holy', 'amount': 33}, {'name': 'Boost', 'amount': 33}]","[{'name': 'Str', 'scaling': 'D'}, {'name': 'Dex', 'scaling': 'D'}, {'name': 'Int', 'scaling': 'E'}]","[{'name': 'Str', 'amount': 15}, {'name': 'Dex', 'amount': 17}, {'name': 'Int', 'amount': 11}]",Greatsword,8.5
17f69d4d41el0i1p7vs0vjortsg7oc,Gargoyle's Blackblade,https://eldenring.fanapis.com/images/weapons/17f69d4d41el0i1p7vs0vjortsg7oc.png,"Broze greatsword wielded by Valiant Gargoyle mended with blackened corpse wax. Deals holy damage.  Such is the mark of those who serve Maliketh, the Black Blade.   ","[{'name': 'Phy', 'amount': 102}, {'name': 'Mag', 'amount': 0}, {'name': 'Fire', 'amount': 0}, {'name': 'Ligt', 'amount': 0}, {'name': 'Holy', 'amount': 122}, {'name': 'Crit', 'amount': 100}]","[{'name': 'Phy', 'amount': 44}, {'name': 'Mag', 'amount': 33}, {'name': 'Fire', 'amount': 33}, {'name': 'Ligt', 'amount': 33}, {'name': 'Holy', 'amount': 66}, {'name': 'Boost', 'amount': 38}]","[{'name': 'Str', 'scaling': 'D'}, {'name': 'Dex', 'scaling': 'E'}, {'name': 'Fai', 'scaling': 'D'}]","[{'name': 'Str', 'amount': 18}, {'name': 'Dex', 'amount': 10}, {'name': 'Fai', 'amount': 22}]",Greatsword,11.5
17f6998e2a7l0i1p8fxd6bbyw83nts,Pest's Glaive,https://eldenring.fanapis.com/images/weapons/17f6998e2a7l0i1p8fxd6bbyw83nts.png,"Glaive made from a hard, sharpened shell. Wielded by the pests who emerged from the Swamp of Aeonia. Slightly increases non-physical damage negation. Though men might recognize the keen intellect of the pests evidenced by this spear's uncanny design, it will never be understood by them.","[{'name': 'Phy', 'amount': 120}, {'name': 'Mag', 'amount': 0}, {'name': 'Fire', 'amount': 0}, {'name': 'Ligt', 'amount': 0}, {'name': 'Holy', 'amount': 0}, {'name': 'Crit', 'amount': 100}]","[{'name': 'Phy', 'amount': 47}, {'name': 'Mag', 'amount': 33}, {'name': 'Fire', 'amount': 33}, {'name': 'Ligt', 'amount': 33}, {'name': 'Holy', 'amount': 33}, {'name': 'Boost', 'amount': 33}]","[{'name': 'Str', 'scaling': 'D'}, {'name': 'Dex', 'scaling': 'D'}]","[{'name': 'Str', 'amount': 13}, {'name': 'Dex', 'amount': 13}]",Halberd,7.0
17f696b2b4al0i1p8ly2eaf2vbepd6,Halberd,https://eldenring.fanapis.com/images/weapons/17f696b2b4al0i1p8ly2eaf2vbepd6.png,"A long-handed polearm that combines the functions of both axe and spear.  Can be used to press a single enemy with continuous thrusting attacks or swept at groups, taking advantage of its great reach and cleaving blade. A versatile weapon for any situation. ","[{'name': 'Phy', 'amount': 125}, {'name': 'Mag', 'amount': 0}, {'name': 'Fire', 'amount': 0}, {'name': 'Ligt', 'amount': 0}, {'name': 'Holy', 'amount': 0}, {'name': 'Crit', 'amount': 100}]","[{'name': 'Phy', 'amount': 50}, {'name': 'Mag', 'amount': 35}, {'name': 'Fire', 'amount': 35}, {'name': 'Ligt', 'amount': 35}, {'name': 'Holy', 'amount': 35}, {'name': 'Boost', 'amount': 35}]","[{'name': 'Str', 'scaling': 'D'}, {'name': 'Dex', 'scaling': 'D'}]","[{'name': 'Str', 'amount': 14}, {'name': 'Dex', 'amount': 12}]",Halberd,8.0
17f69a4b70bl0i1p8n5ha1qpziq1xg,Lucerne,https://eldenring.fanapis.com/images/weapons/17f69a4b70bl0i1p8n5ha1qpziq1xg.png,"This polearm features a hard, sharpened beak-like spike attached to its head, designed to pierce armor. Though designed mainly as a thrusting weapon, its long handle can be utilized to get around an enemy's guard with a sideward sweeping attack.","[{'name': 'Phy', 'amount': 121}, {'name': 'Mag', 'amount': 0}, {'name': 'Fire', 'amount': 0}, {'name': 'Ligt', 'amount': 0}, {'name': 'Holy', 'amount': 0}, {'name': 'Crit', 'amount': 100}]","[{'name': 'Phy', 'amount': 47}, {'name': 'Mag', 'amount': 33}, {'name': 'Fire', 'amount': 33}, {'name': 'Ligt', 'amount': 33}, {'name': 'Holy', 'amount': 33}, {'name': 'Boost', 'amount': 33}]","[{'name': 'Str', 'scaling': 'D'}, {'name': 'Dex', 'scaling': 'C'}]","[{'name': 'Str', 'amount': 15}, {'name': 'Dex', 'amount': 12}]",Halberd,7.0
17f698a6131l0i1p8u3hufx2lc7nr,Banished Knight's Halberd,https://eldenring.fanapis.com/images/weapons/17f698a6131l0i1p8u3hufx2lc7nr.png,"A finely-crafted halberd intricately engraved with an ancient motif. Given to knights who, whether by misfortune or misdeed, were forced to abandon their homes. Most of these knights were sent to the fringes, where they were forced to start anew with only despair for company.","[{'name': 'Phy', 'amount': 125}, {'name': 'Mag', 'amount': 0}, {'name': 'Fire', 'amount': 0}, {'name': 'Ligt', 'amount': 0}, {'name': 'Holy', 'amount': 0}, {'name': 'Crit', 'amount': 100}]","[{'name': 'Phy', 'amount': 50}, {'name': 'Mag', 'amount': 35}, {'name': 'Fire', 'amount': 35}, {'name': 'Ligt', 'amount': 35}, {'name': 'Holy', 'amount': 35}, {'name': 'Boost', 'amount': 35}]","[{'name': 'Str', 'scaling': 'D'}, {'name': 'Dex', 'scaling': 'D'}]","[{'name': 'Str', 'amount': 14}, {'name': 'Dex', 'amount': 12}]",Halberd,8.0
17f6991e5c5l0i1p8vp4fgo45r89ky,Commander's Standard,https://eldenring.fanapis.com/images/weapons/17f6991e5c5l0i1p8vp4fgo45r89ky.png,"A beaten red battle standard is furled around this time-worn halberd. Even after his lord was fled, Commander O'Neil continued to brandish this flag in the devastation of the rot-eaten field of battle, the sole veteran who remembers this battle with pride.","[{'name': 'Phy', 'amount': 138}, {'name': 'Mag', 'amount': 0}, {'name': 'Fire', 'amount': 0}, {'name': 'Ligt', 'amount': 0}, {'name': 'Holy', 'amount': 0}, {'name': 'Crit', 'amount': 100}]","[{'name': 'Phy', 'amount': 58}, {'name': 'Mag', 'amount': 41}, {'name': 'Fire', 'amount': 41}, {'name': 'Ligt', 'amount': 41}, {'name': 'Holy', 'amount': 41}, {'name': 'Boost', 'amount': 38}]","[{'name': 'Str', 'scaling': 'D'}, {'name': 'Dex', 'scaling': 'D'}]","[{'name': 'Str', 'amount': 24}, {'name': 'Dex', 'amount': 14}]",Halberd,11.5
17f694ee743l0i1p9ku7l29fh314nu,Ripple Crescent Halberd,https://eldenring.fanapis.com/images/weapons/17f694ee743l0i1p9ku7l29fh314nu.png,"Weapon wielded by young Albinaurics. The blade is said to resemble a partial image of a ripple, and its attack power scales with one's arcane attribute.","[{'name': 'Phy', 'amount': 86}, {'name': 'Mag', 'amount': 0}, {'name': 'Fire', 'amount': 0}, {'name': 'Ligt', 'amount': 0}, {'name': 'Holy', 'amount': 0}, {'name': 'Crit', 'amount': 100}]","[{'name': 'Phy', 'amount': 51}, {'name': 'Mag', 'amount': 35}, {'name': 'Fire', 'amount': 35}, {'name': 'Ligt', 'amount': 35}, {'name': 'Holy', 'amount': 35}, {'name': 'Boost', 'amount': 38}]","[{'name': 'Arc', 'scaling': 'B'}]","[{'name': 'Str', 'amount': 12}]",Halberd,8.5
17f6962a77bl0i1p9nswfravtg3kil,Nightrider Glaive,https://eldenring.fanapis.com/images/weapons/17f6962a77bl0i1p9nswfravtg3kil.png,"A jet-black glaive with a blade as weighty as a bludgeon. Weapon of the Night's Vavalry who ride funeral seeds.  This glaive excels at weighty slash attacks that crash into foes, making it a powerful weapon even on horse back.","[{'name': 'Phy', 'amount': 129}, {'name': 'Mag', 'amount': 0}, {'name': 'Fire', 'amount': 0}, {'name': 'Ligt', 'amount': 0}, {'name': 'Holy', 'amount': 0}, {'name': 'Crit', 'amount': 100}]","[{'name': 'Phy', 'amount': 60}, {'name': 'Mag', 'amount': 42}, {'name': 'Fire', 'amount': 42}, {'name': 'Ligt', 'amount': 42}, {'name': 'Holy', 'amount': 42}, {'name': 'Boost', 'amount': 42}]","[{'name': 'Str', 'scaling': 'C'}, {'name': 'Dex', 'scaling': 'E'}]","[{'name': 'Str', 'amount': 26}, {'name': 'Dex', 'amount': 10}]",Halberd,12.0
17f6959d46el0i1p9thpf3fa8syut,Vulgar Militia Saw,https://eldenring.fanapis.com/images/weapons/17f6959d46el0i1p9thpf3fa8syut.png,"A weapon comprised of a saw blade attached to a long grip. Brandished by the vulgar militia, its serrated edge is very effective at inflicting blood loss. The saw is said to also be used to cut up bodies to feed the militia, but there are no firsthand witnesses to confirm the dire rumor.","[{'name': 'Phy', 'amount': 126}, {'name': 'Mag', 'amount': 0}, {'name': 'Fire', 'amount': 0}, {'name': 'Ligt', 'amount': 0}, {'name': 'Holy', 'amount': 0}, {'name': 'Crit', 'amount': 100}]","[{'name': 'Phy', 'amount': 50}, {'name': 'Mag', 'amount': 35}, {'name': 'Fire', 'amount': 35}, {'name': 'Ligt', 'amount': 35}, {'name': 'Holy', 'amount': 35}, {'name': 'Boost', 'amount': 35}]","[{'name': 'Str', 'scaling': 'D'}]","[{'name': 'Str', 'amount': 15}]",Halberd,8.0
